processo,proponente,nome_projeto,sli,manifestacao,modalidade_esportiva,cnpj,municipio,uf,regiao,valor_aprovado,valor_captado,saldo_disponivel,percentual_captado,data_publicacao,data_inicio_captacao,data_fim_captacao,ano_aprovacao,status,score_prioridade,is_real
71000.080497/2025-46,Associacao Desportiva Cultural e Lazer,Esporte é Vida,2502089,Participação,Handebol Indoor/Ginástica Aeróbica,32.161.934/0001-00,Pompéu,MG,Sudeste,506848.6,0.0,506848.6,0.0,2025-11-12,2025-11-12,2027-10-09,2025,Captando,0.655,True
71000.038140/2025-65,Instituto Para o Desenvolvimento do Esporte e da Cultura - IDEC,PID – Programa de Iniciação Desportiva,2500592,Participação,Badminton/Handebol Indoor/Vôlei de quadra/Outros/Futsal_x000D_,01.688.611/0001-37,Rio de Janeiro,RJ,Sudeste,2492509.94,0.0,2492509.94,0.0,2025-06-18,2025-06-18,2027-06-12,2025,Captando,0.655,True
71000.033588/2025-92,Instituto Sempre Amigos,Conexão E- Sports 6,2500426,Participação,Outros,14.743.642/0001-95,São Paulo,SP,Sudeste,2492360.0,0.0,2492360.0,0.0,2025-06-18,2025-06-18,2027-06-12,2025,Captando,0.655,True
71000.036183/2025-14,Instituto Iserbem,Up Night Run 14,2500486,Participação,Corrida de Rua,21.851.518/0001-09,Taubaté,SP,Sudeste,2499907.4,0.0,2499907.4,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.036184/2025-51,Instituto Iserbem,Up Night Run 15,2500488,Participação,Corrida de Rua,21.851.518/0001-09,Taubaté,SP,Sudeste,2496247.4,0.0,2496247.4,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.036912/2025-24,Instituto Olga Kos de Inclusão Cultural,Corrida e Caminhada Pela Inclusão - 21/03 - SP 2026,2500513,Participação,Corrida/Caminhada,08.745.680/0001-84,São Paulo,SP,Sudeste,2499770.0,0.0,2499770.0,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.037517/2025-69,Instituto Olga Kos de Inclusão Cultural,Inclusão a Toda Prova - 03/12 - SP 2026,2500550,Participação,Corrida/Caminhada,08.745.680/0001-84,São Paulo,SP,Sudeste,2499875.0,0.0,2499875.0,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.038105/2025-46,Instituto Olga Kos Rio de Janeiro,Corrida e Caminhada pela Inclusão 21/03 - RJ 2026,2500585,Participação,Corrida/Caminhada,45.792.424/0001-74,Rio de Janeiro,RJ,Sudeste,2499360.0,0.0,2499360.0,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.036189/2025-83,Instituto Educare,Corrida do Bem Eco 6,2500489,Participação,Corrida de Rua,08.489.137/0001-63,Salvador,BA,Nordeste,2496120.0,0.0,2496120.0,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.047693/2025-17,Associação Pedala Brasil de Ciclismo - APBC,EcoBike I Ano VI,2500945,Participação,Outros,18.475.983/0001-88,Americana,SP,Sudeste,885000.0,0.0,885000.0,0.0,2025-08-29,2025-08-29,2027-08-14,2025,Captando,0.655,True
71000.047694/2025-53,Associação Pedala Brasil de Ciclismo - APBC,EcoBike II Ano VI,2500946,Participação,Outros,18.475.983/0001-88,Americana,SP,Sudeste,885000.0,0.0,885000.0,0.0,2025-08-29,2025-08-29,2027-08-14,2025,Captando,0.655,True
71000.068947/2025-22,Associacao Projeto Esporte e Vida,Circuito Confiança,2501718,Participação,Outros,09.248.745/0001-49,São Bernardo do Campo,SP,Sudeste,784395.6,0.0,784395.6,0.0,2025-09-24,2025-09-24,2027-09-15,2025,Captando,0.655,True
71000.070451/2024-38,Pitangao Esporte Clube,Gol de Ouro,2405034,Participação,Futebol,08.813.327/0001-94,,PR,Sul,1044255.3,0.0,1044255.3,0.0,2025-02-05,2025-02-05,2026-12-18,2025,Captando,0.655,True
71000.074186/2024-67,Associação Somos Todos Um,Somos Todos Esporte – JIU JITSU,2405856,Participação,Jiu Jitsu,51.335.298/0001-21,,RJ,Sudeste,1130301.11,0.0,1130301.11,0.0,2025-02-26,2025-02-26,2027-02-10,2025,Captando,0.655,True
71000.036190/2025-16,Instituto Educare,Corrida do Bem Eco 7,2500491,Participação,Corrida de Rua,08.489.137/0001-63,Salvador,BA,Nordeste,2495000.0,0.0,2495000.0,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.029739/2025-16,Instituto Educare,Circuito das Estações 6,2500326,Participação,Corrida de Rua,08.489.137/0001-63,Salvador,BA,Nordeste,2498759.36,0.0,2498759.36,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.096547/2025-15,"Associação Cultural, Educacional e Beneficente das Palmares - ASCEBEP",Aprendendo Através do Jiu - Jitsu,2503220,Participação,Jiu Jitsu,04.186.814/0001-13,Parauapebas,PA,Norte,661664.08,0.0,661664.08,0.0,2026-02-06,2026-02-06,2028-01-15,2026,Captando,0.655,True
71000.104851/2025-35,Associação Esportiva e Cultural Pequeno Ninja de Novo Horizonte,Pequeno Ninja - Muay Thai Ano I,2503957,Participação,Muay Thai,33.314.954/0001-28,Novo Horizonte,SP,Sudeste,662559.5,0.0,662559.5,0.0,2026-02-06,2026-02-06,2028-01-15,2026,Captando,0.655,True
71000.089355/2025-44,"Associação Educacional, Esportiva e Social do Brasil - AEESB",Escola de Esportes Montes Claros - Ano III,2503080,Participação,Basquete/Futebol/Vôlei de quadra/Futsal/Ginástica Aeróbica,20.767.192/0001-73,Montes Claros,MG,Sudeste,900052.9,0.0,900052.9,0.0,2025-11-26,2025-11-26,2027-11-13,2025,Captando,0.655,True
71000.086522/2025-03,"APABB - Associação de Pais, Amigos e Pessoas com Deficiência, de Funcionários do Banco do Brasil e da Comunidade",Movimento Inclusivo – APABB DF e GO,2502636,Participação,Futsal/Outros_x000D_,58.106.519/0001-39,São Paulo,SP,Sudeste,854363.25,0.0,854363.25,0.0,2025-11-26,2025-11-26,2027-11-13,2025,Captando,0.655,True
71000.094323/2025-61,Instituto Fazendo a Diferença no Jiu Jitsu,Fazendo a Diferença no Jiu-Jitsu,2503045,Participação,Jiu Jitsu,55.740.601/0001-22,Rio De Janeiro,RJ,Sudeste,645689.83,0.0,645689.83,0.0,2026-01-30,2026-01-30,2028-01-15,2026,Captando,0.655,True
71000.028175/2025-96,Confederação Brasileira de Muaythai Tradicional,Luvas da Esperança - ITAPEVA - SP,2500225,Participação,MMA/Muay Thai_x000D_,08.357.603/0001-57,Porto Alegre,RS,Sul,1003495.0,0.0,1003495.0,0.0,2025-05-23,2025-05-23,2027-05-15,2025,Captando,0.655,True
71000.028305/2025-91,Instituto Eu Vivo Esporte,LIVE RUN - Essence 1.0,2500260,Participação,Corrida de Rua,08.725.283/0001-40,Jaraguá do Sul,SC,Sul,1162808.46,0.0,1162808.46,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.028311/2025-48,Instituto Eu Vivo Esporte,LIVE RUN - Cidades 1.00,2500261,Participação,Corrida de Rua,08.725.283/0001-40,Jaraguá do Sul,SC,Sul,1265940.46,0.0,1265940.46,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.028317/2025-15,Instituto Eu Vivo Esporte,Live Run - Cidades 2.0,2500265,Participação,Corrida de Rua,08.725.283/0001-40,Jaraguá do Sul,SC,Sul,1154808.46,0.0,1154808.46,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.038107/2025-35,Instituto Imaginação,Capacita,2500587,Participação,Outros,31.649.029/0001-22,Rio de Janeiro,RJ,Sudeste,1929535.0,0.0,1929535.0,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.081001/2025-51,Associacao Guerreiras em Ação,MoviMente - A Magia do Movimento revelada em Ação,2502217,Participação,Outros,34.103.821/0001-75,Nova Era,MG,Sudeste,513295.73,0.0,513295.73,0.0,2025-11-05,2025-11-05,2027-10-09,2025,Captando,0.655,True
71000.093971/2025-08,Associação Desportiva Arena Sports,Arena: Transformando Vidas,2502972,Participação,"Judô
/Outros
/Futsal
/Capoeira",37.908.177/0001-09,Olinda,PE,Nordeste,599161.7,0.0,599161.7,0.0,2026-04-09,2026-04-09,2028-03-27,2026,Captando,0.655,True
71000.073138/2024-51,Federação Gaúcha de Futebol,FGF Formar,2405483,Participação,Futebol,87.964.847/0001-74,,RS,Sul,1243505.85,0.0,1243505.85,0.0,2025-03-12,2025-03-12,2027-02-26,2025,Captando,0.655,True
71000.066049/2025-30,Clube Paradesportivo Falcoes do Oeste,Handebol Falcões - Ano II,2501497,Participação,Handebol em Cadeira de Rodas,08.934.652/0001-05,Chapecó,SC,Sul,689609.75,0.0,689609.75,0.0,2026-03-20,2026-03-20,2028-03-12,2026,Captando,0.655,True
71000.067911/2025-21,Instituto Nosso Olhar,Futebol Inclusivo – Olhar de Campeão 2,2501667,Participação,Outros,32.146.836/0001-95,São Paulo,SP,Sudeste,628192.46,0.0,628192.46,0.0,2025-09-24,2025-09-24,2027-09-15,2025,Captando,0.655,True
71000.067883/2025-42,Instituto Nosso Olhar,Futebol Inclusivo – Olhar de Campeão 2,2501667,Participação,Jiu Jitsu,32.146.836/0001-95,São Paulo,SP,Sudeste,622138.27,0.0,622138.27,0.0,2025-09-24,2025-09-24,2027-09-15,2025,Captando,0.655,True
71000.073605/2024-43,Instituto de Gestão Cultura Esporte e Lazer IGCE,SOL Festival,2405632,Participação,Beach Tênis,47.251.076/0001-53,,CE,Nordeste,1163294.64,0.0,1163294.64,0.0,2025-02-05,2025-02-05,2027-01-13,2025,Captando,0.655,True
71000.071258/2024-14,Associacao Brasileira de Treinadores de Futebol,Escola de Treinadores Para o Futuro,2405161,Participação,Futebol,29.980.364/0001-67,Rio de Janeiro,RJ,Sudeste,2269998.0,0.0,2269998.0,0.0,2025-05-16,2025-05-16,2026-12-18,2025,Captando,0.655,True
71000.086524/2025-94,"APABB - Associação de Pais, Amigos e Pessoas com Deficiência, de Funcionários do Banco do Brasil e da Comunidade",Movimento Inclusivo – APABB PE,2502768,Participação,Futsal/Outros_x000D_,58.106.519/0001-39,São Paulo,SP,Sudeste,697942.65,0.0,697942.65,0.0,2025-11-26,2025-11-26,2027-11-13,2025,Captando,0.655,True
71000.086525/2025-39,"APABB - Associação de Pais, Amigos e Pessoas com Deficiência, de Funcionários do Banco do Brasil e da Comunidade",Movimento Inclusivo – APABB ES,2502769,Participação,Bocha/Outros,58.106.519/0001-39,São Paulo,SP,Sudeste,631836.14,0.0,631836.14,0.0,2025-11-26,2025-11-26,2027-11-13,2025,Captando,0.655,True
71000.081007/2025-29,Instituto Cristiano Maia,Lutas Que Transformam,2502222,Participação,Boxe/Jiu Jitsu,55.789.378/0001-08,Nova Lima,MG,Sudeste,520877.88,0.0,520877.88,0.0,2025-11-05,2025-11-05,2027-10-09,2025,Captando,0.655,True
71000.068122/2024-27,Associacao Fábrica de Alquimia,AtivaMente - Taquaril,2404482,Participação,Kata/Kickboxing/Outros,03.518.667/0001-79,,MG,Sudeste,1144476.2,0.0,1144476.2,0.0,2025-01-15,2025-01-15,2026-12-18,2025,Captando,0.655,True
71000.086518/2025-37,Liga de Futebol de São Bernardo do Campo,Se Liga Na Copa,2502486,Participação,Futebol,55.059.091/0001-22,São Bernardo do Campo,SP,Sudeste,800178.1,0.0,800178.1,0.0,,,2027-11-13,0,Captando,0.655,True
71000.069144/2024-12,Instituto Brasileiro de Arte e Cultura - IBART,Circuito Carajás de Corrida,2404499,Participação,Corrida/Caminhada,23.092.461/0001-37,,PE,Nordeste,2491848.0,0.0,2491848.0,0.0,2025-03-12,2025-03-12,2027-02-26,2025,Captando,0.655,True
71000.071232/2024-76,Instituto Arvore da Vida,Caminhos do esporte: inclusão e vida,2405138,Participação,Futebol 7 Society/Ginástica Aeróbica/Outros_x000D_,23.786.217/0001-74,,MA,Nordeste,1879400.38,0.0,1879400.38,0.0,2025-02-28,2025-02-28,2027-02-10,2025,Captando,0.655,True
71000.072931/2024-33,Instituto Orgulho de Ser Nordestino - Simples ASSIM,Torneio de Beach Tênis de Recife,2405398,Participação,Beach Tênis,20.960.978/0001-02,,DF,Centro-Oeste,1400196.88,0.0,1400196.88,0.0,2025-01-31,2025-01-31,2026-12-23,2025,Captando,0.655,True
71000.028007/2025-09,Trabalho de Iniciativa Ambiental Desportiva e Educacional - TRIADE,Equoterapia,2500186,Participação,Outros,05.055.000/0001-02,Rio de Janeiro,RJ,Sudeste,1447080.84,0.0,1447080.84,0.0,2025-05-09,2025-05-09,2027-04-14,2025,Captando,0.655,True
71000.028313/2025-37,Instituto Eu Vivo Esporte,LIVE RUN - Corrida 1.0,2500262,Participação,Corrida de Rua,08.725.283/0001-40,Jaraguá do Sul,SC,Sul,1136366.17,0.0,1136366.17,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.028314/2025-81,Instituto Eu Vivo Esporte,LIVE RUN - Essence 2.0,2500263,Participação,Corrida de Rua,08.725.283/0001-40,Jaraguá do Sul,SC,Sul,1134164.11,0.0,1134164.11,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.028316/2025-71,Instituto Eu Vivo Esporte,LIVE RUN - Corrida 2.0,2500264,Participação,Corrida de Rua,08.725.283/0001-40,Jaraguá do Sul,SC,Sul,1156808.46,0.0,1156808.46,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.100271/2025-79,Associação Mato Grossense dos Veteranos de judô,Projeto Judô,2503237,Participação,Judô,45.472.421/0001-53,Cuiabá,MT,Centro-Oeste,665344.0,0.0,665344.0,0.0,2026-02-11,2026-02-11,2027-12-11,2026,Captando,0.655,True
71000.096090/2025-31,Comercial Futebol Clube,Futebol Para Todos,2503177,Participação,Outros,22.915.086/0001-15,Nova Era,MG,Sudeste,729436.82,0.0,729436.82,0.0,2026-02-11,2026-02-11,2028-01-15,2026,Captando,0.655,True
71000.104541/2025-11,IDBRASIL Cultura Educação e Esporte,Com a Bola Toda,2503781,Participação,Futebol,10.233.223/0001-52,São Paulo,SP,Sudeste,825909.2,0.0,825909.2,0.0,2026-02-11,2026-02-11,2028-01-15,2026,Captando,0.655,True
71000.053613/2024-73,Conexão Esportiva & Cultural,Circuito de Corridas Ecológicas 1,2402930,Participação,Corrida de Rua,50.392.683/0001-48,,SP,Sudeste,2499080.8,0.0,2499080.8,0.0,2025-01-17,2025-01-17,2026-12-23,2025,Captando,0.655,True
71000.053614/2024-18,Conexão Esportiva & Cultural,Circuito de Corridas Ecologicas 2,2402931,Participação,Corrida de Rua,50.392.683/0001-48,,SP,Sudeste,2499080.8,0.0,2499080.8,0.0,2025-01-17,2025-01-17,2026-12-23,2025,Captando,0.655,True
71000.022410/2025-16,Associacao Encaminhando,Pedal Experience,2500104,Participação,Outros,07.119.301/0001-88,Rio de Janeiro,RJ,Sudeste,2502576.18,0.0,2502576.18,0.0,2025-05-09,2025-05-09,2027-04-14,2025,Captando,0.655,True
71000.102050/2025-35,Prefeitura Municipal de Curitiba,E-Sports Juventude Curitiba,2503926,Participação,Outros,76.417.005/0001-86,Curitiba,PR,Sul,559810.16,0.0,559810.16,0.0,2026-01-28,2026-01-28,2028-01-15,2026,Captando,0.655,True
71000.105579/2025-19,Seleto Esporte Clube,Sou Seleto - Ano 8,2504166,Participação,Futebol,28.285.102/0001-10,Guaramirim,SC,Sul,885795.0,0.0,885795.0,0.0,2026-01-28,2026-01-28,2028-01-15,2026,Captando,0.655,True
71000.039333/2025-33,Instituto Olga Kos Rio de Janeiro,Inclusão a Toda Prova -03/12 - RJ 2026,2500615,Participação,Corrida/Caminhada,45.792.424/0001-74,Rio de Janeiro,RJ,Sudeste,2500000.0,0.0,2500000.0,0.0,2025-06-25,2025-06-25,2027-06-12,2025,Captando,0.655,True
71000.069398/2024-22,Associação dos Policiais Rodoviários Federais do RG Sul,JOIN - Jogos de Integração da Polícia Rodoviária Federal,2404623,Participação,Atletismo/Basquete/Tênis/Vôlei de quadr/Vôlei de praia/Futebol 7 Society/Beach Tênis/Outros_x000D_,93.074.870/0001-96,,RS,Sul,1486472.91,0.0,1486472.91,0.0,2025-01-15,2025-01-15,2026-12-18,2025,Captando,0.655,True
71000.069422/2024-23,Associação Atlética Banco do Brasil,Ginásio Poliesportivo,2404642,Participação,Basquete/Esgrima/Ginástica Rítmica/Handebol Indoor/Tênis de Mesa/Vôlei de quadra/Futsal_x000D_,07.270.184/0001-59,Fortaleza,CE,Nordeste,2863534.63,0.0,2863534.63,0.0,2025-07-04,2025-07-04,2027-02-10,2025,Captando,0.655,True
71000.075820/2024-89,Associação do Idoso do Coroado,Projeto Assic,2405999,Participação,Atletismo/Tênis de Mesa/Natação/Futsal/Bocha/Dama/Dominó/Outros/Xadrez_x000D_,03.275.364/0001-72,Manaus,AM,Norte,1521345.83,0.0,1521345.83,0.0,2025-07-04,2025-07-04,2027-02-10,2025,Captando,0.655,True
71000.039339/2025-19,Associação Recreativa Desportiva Cultural,Donas da Bola,2500622,Participação,Futebol,15.284.569/0001-01,Ipojuca,PE,Nordeste,1456167.0,0.0,1456167.0,0.0,2025-07-04,2025-07-04,2027-06-12,2025,Captando,0.655,True
71000.104743/2025-62,Instituto de Arte e Cidadania do Ceara,Movimentos que Transformam,2503883,Participação,"Ginástica Rítmica
/Outros/Jiu Jitsu
/Muay Thai",23.554.074/0001-75,Fortaleza,CE,Nordeste,573777.31,0.0,573777.31,0.0,2026-02-11,2026-02-11,2028-01-15,2026,Captando,0.655,True
71000.073133/2024-29,Associacao Esportiva Sabara,Voleibol Arte,2405475,Participação,Outros,29.411.831/0001-38,,MG,Sudeste,1256278.16,0.0,1256278.16,0.0,2025-01-31,2025-01-31,2026-12-23,2025,Captando,0.655,True
71000.070054/2024-66,Instituto Mude de Bem Estar Urbano,TransFORMAÇÃO,2404932,Participação,Yoga,32.534.086/0001-29,,RJ,Sudeste,2500000.0,0.0,2500000.0,0.0,2024-12-24,2024-12-24,2026-12-18,2024,Captando,0.655,True
71000.065195/2024-67,Instituto Mude de Bem Estar Urbano,Mude com Saúde II,2404405,Participação,Culturismo e musculação/Yoga_x000D_,32.534.086/0001-29,,RJ,Sudeste,2497200.0,0.0,2497200.0,0.0,2024-12-24,2024-12-24,2026-12-18,2024,Captando,0.655,True
71000.072794/2024-37,Federação Maranhense de Beach Soccer,Circuito Maranhense de Beach Soccer,2405328,Participação,Beach Soccer,04.960.309/0001-84,,MA,Nordeste,2405870.0,0.0,2405870.0,0.0,2025-03-12,2025-03-12,2027-02-26,2025,Captando,0.655,True
71000.075952/2024-19,Instituto de Estudos Superiores em Gestão do Esporte,Circuito Corre 1,2405971,Participação,Corrida de Rua,07.098.815/0001-02,,RJ,Sudeste,2499998.24,0.0,2499998.24,0.0,2025-03-12,2025-03-12,2027-02-10,2025,Captando,0.655,True
71000.061600/2024-78,Instituto de Estudos Superiores em Gestão do Esporte,Night Run 1,2403716,Participação,Corrida de Rua,07.098.815/0001-02,,RJ,Sudeste,2500000.0,0.0,2500000.0,0.0,2025-03-12,2025-03-12,2027-02-10,2025,Captando,0.655,True
71000.061601/2024-12,Instituto de Estudos Superiores em Gestão do Esporte,Circuito 4 Estações,2403721,Participação,Corrida de Rua,07.098.815/0001-02,,RJ,Sudeste,2497800.0,0.0,2497800.0,0.0,2025-03-12,2025-03-12,2027-02-10,2025,Captando,0.655,True
71000.075949/2024-97,Instituto de Estudos Superiores em Gestão do Esporte,Circuito Corre 2,2405973,Participação,Corrida de Rua,07.098.815/0001-02,,RJ,Sudeste,2499998.24,0.0,2499998.24,0.0,2025-03-12,2025-03-12,2027-02-10,2025,Captando,0.655,True
71000.069500/2024-90,Associacao Paulistana de Recreação Esportes e Lazer,Circuito de Corrida,2404684,Participação,Corrida de Rua,01.237.881/0001-21,,SP,Sudeste,1632355.0,0.0,1632355.0,0.0,2025-01-08,2025-01-08,2026-12-18,2025,Captando,0.655,True
71000.069498/2024-59,Grêmio Esportivo Santo André - GESA,MoviMentAção,2404681,Participação,Outros/Corrida/Caminhada,18.686.111/0001-69,,SP,Sudeste,2438550.0,0.0,2438550.0,0.0,2025-01-08,2025-01-08,2026-12-18,2025,Captando,0.655,True
71000.032564/2025-16,Associação Atlética Estrela Dalva,Circuito Beach Tennis Praia Grande,2500408,Participação,Outros,86.964.608/0001-51,São Paulo,SP,Sudeste,1023401.5,0.0,1023401.5,0.0,2025-07-02,2025-07-02,2027-06-12,2025,Captando,0.655,True
71000.029777/2025-61,Associacao Instituto Do Sol,Esporte jornada,2500344,Participação,Outros/Capoeira/iu Jitsu/Kickboxing/Muay Thai/Yoga_x000D_,28.404.293/0001-91,Caucaia,CE,Nordeste,1207900.0,0.0,1207900.0,0.0,2025-06-27,2025-06-27,2027-06-12,2025,Captando,0.655,True
71000.020761/2025-92,Instituto Impulsiona,PIS – Programa de Impulso Social,2500030,Participação,Vôlei de quadra/Outros/Futsal,53.381.079/0001-04,Rio de Janeiro,RJ,Sudeste,1179727.82,0.0,1179727.82,0.0,2025-07-02,2025-07-02,2027-06-12,2025,Captando,0.655,True
71000.077235/2024-13,Instituto Elos Brasil,Territórios em Movimento,2406305,Participação,Futebol/Ginástica Aeróbica/Capoeira/Outros_x000D_,04.241.216/0001-08,Santos,SP,Sudeste,2461096.02,0.0,2461096.02,0.0,2025-04-25,2025-04-25,2027-03-19,2025,Captando,0.655,True
71000.036956/2025-54,Ação Concreta Ong Esportiva e Cultural,Circuito 4 Estações 3,2500537,Participação,Corrida de Rua,05.780.423/0001-95,São Paulo,SP,Sudeste,2499319.36,0.0,2499319.36,0.0,2025-07-04,2025-07-04,2027-06-12,2025,Captando,0.655,True
71000.033602/2025-58,Associação Jaraguaense dos Incentivadores da Natação Competitiva - AJINC,Atleta Cidadão AJINC,2500434,Participação,Natação,03.191.568/0001-25,Jaraguá do Sul,SC,Sul,1041263.23,0.0,1041263.23,0.0,2025-07-09,2025-07-09,2027-06-12,2025,Captando,0.655,True
71000.054615/2025-61,Instituto GET FLEX,Ginastas do Futuro Ano 3,2501184,Participação,Ginástica Artística,17.360.925/0001-46,Curitiba,PR,Sul,794428.49,0.0,794428.49,0.0,2025-10-31,2025-10-31,2027-10-09,2025,Captando,0.655,True
71000.063639/2024-20,Federação Paraense de Remo,Remo do Futuro na Amazônia,2404005,Participação,Remo,03.918.087/0001-79,,PA,Norte,1148362.68,0.0,1148362.68,0.0,2025-03-14,2025-03-14,2027-02-10,2025,Captando,0.655,True
71000.073816/2024-86,"Instituto ser Mais Esporte, CULTURA, Meio Ambiente e Educação",Salve o Remo do Rio Grande do Sul,2405712,Participação,Remo,44.254.406/0001-76,,RJ,Sudeste,2499940.23,0.0,2499940.23,0.0,2025-03-12,2025-03-12,2027-02-10,2025,Captando,0.655,True
